timestamp,delta_c,delta_th,delta_l,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
1783348951118,-0.268,-0.035,-0.234,0.897,0.005,1.955,0.927,good
1783348951195,-0.268,-0.035,-0.234,0.894,0.005,1.956,0.926,good
1783348951273,-0.268,-0.035,-0.234,0.895,0.005,1.959,0.928,good
1783348951336,-0.268,-0.035,-0.234,0.895,0.004,1.962,0.928,good
1783348951415,-0.268,-0.035,-0.234,0.894,0.003,1.962,0.928,good
1783348951493,-0.268,-0.035,-0.234,0.895,0.002,1.96,0.928,good
1783348951571,-0.268,-0.035,-0.234,0.895,0.002,1.961,0.928,good
1783348951648,-0.268,-0.035,-0.234,0.895,0.004,1.964,0.928,good
1783348951725,-0.268,-0.035,-0.234,0.895,0.004,1.965,0.929,good
1783348951804,-0.268,-0.035,-0.234,0.895,0.004,1.967,0.929,good
1783348951866,-0.268,-0.035,-0.234,0.895,0.004,1.969,0.929,good
1783348951943,-0.268,-0.035,-0.234,0.895,0.004,1.969,0.93,good
1783348952021,-0.268,-0.035,-0.234,0.895,0.006,1.968,0.931,good
1783348952084,-0.268,-0.035,-0.234,0.896,0.007,1.969,0.931,good
1783348952161,-0.268,-0.035,-0.234,0.895,0.006,1.969,0.931,good
1783348952240,-0.268,-0.035,-0.234,0.895,0.007,1.972,0.932,good
1783348952301,-0.268,-0.035,-0.234,0.895,0.007,1.975,0.933,good
1783348952378,-0.268,-0.035,-0.234,0.893,0.008,1.975,0.934,good
1783348952456,-0.268,-0.035,-0.234,0.884,0.007,1.976,0.929,good
1783348952519,-0.268,-0.035,-0.234,0.878,0.007,1.976,0.927,good
1783348952597,-0.268,-0.035,-0.234,0.877,0.007,1.978,0.926,good
1783348952675,-0.268,-0.035,-0.234,0.879,0.008,1.979,0.927,good
1783348952737,-0.268,-0.035,-0.234,0.879,0.009,1.979,0.927,good
1783348952815,-0.268,-0.035,-0.234,0.879,0.01,1.982,0.926,good
1783348952892,-0.268,-0.035,-0.234,0.879,0.01,1.982,0.926,good
1783348952954,-0.268,-0.035,-0.234,0.878,0.01,1.983,0.926,good
1783348953033,-0.268,-0.035,-0.234,0.878,0.01,1.983,0.927,good
1783348953110,-0.268,-0.035,-0.234,0.877,0.009,1.986,0.926,good
1783348953187,-0.268,-0.035,-0.234,0.877,0.01,1.986,0.926,good
1783348953263,-0.268,-0.035,-0.234,0.876,0.011,1.985,0.925,good
1783348953341,-0.268,-0.035,-0.234,0.877,0.01,1.985,0.925,good
1783348953434,-0.268,-0.035,-0.234,0.879,0.009,1.986,0.927,good
1783348953512,-0.268,-0.035,-0.234,0.879,0.009,1.983,0.927,good
1783348953574,-0.268,-0.035,-0.234,0.879,0.009,1.981,0.927,good
1783348953649,-0.268,-0.035,-0.234,0.88,0.01,1.981,0.927,good
1783348953728,-0.268,-0.035,-0.234,0.88,0.01,1.98,0.926,good
1783348953790,-0.268,-0.035,-0.234,0.88,0.01,1.979,0.926,good
1783348953868,-0.268,-0.035,-0.234,0.881,0.009,1.981,0.926,good
1783348953945,-0.268,-0.035,-0.234,0.881,0.009,1.981,0.926,good
1783348954005,-0.268,-0.035,-0.234,0.882,0.008,1.982,0.926,good
1783348954083,-0.268,-0.035,-0.234,0.883,0.008,1.983,0.927,good
1783348954161,-0.268,-0.035,-0.234,0.883,0.008,1.982,0.927,good
1783348954237,-0.268,-0.035,-0.234,0.883,0.008,1.982,0.927,good
1783348954314,-0.268,-0.035,-0.234,0.882,0.008,1.98,0.926,good
1783348954391,-0.268,-0.035,-0.234,0.882,0.008,1.981,0.927,good
1783348954469,-0.268,-0.035,-0.234,0.882,0.008,1.981,0.927,good
1783348954562,-0.268,-0.035,-0.234,0.881,0.009,1.981,0.927,good
1783348954639,-0.268,-0.035,-0.234,0.879,0.009,1.979,0.925,good
1783348954701,-0.268,-0.035,-0.234,0.879,0.011,1.98,0.925,good
1783348954764,-0.268,-0.035,-0.234,0.879,0.011,1.982,0.926,good
1783348954827,-0.268,-0.035,-0.234,0.88,0.011,1.982,0.926,good
1783348954905,-0.268,-0.035,-0.234,0.88,0.012,1.983,0.926,good
1783348954984,-0.268,-0.035,-0.234,0.88,0.011,1.982,0.927,good
1783348955077,-0.268,-0.035,-0.234,0.88,0.011,1.981,0.927,good
1783348955139,-0.268,-0.035,-0.234,0.879,0.012,1.981,0.926,good
1783348955217,-0.268,-0.035,-0.234,0.88,0.012,1.982,0.927,good
1783348955295,-0.268,-0.035,-0.234,0.88,0.012,1.982,0.927,good
1783348955372,-0.268,-0.035,-0.234,0.88,0.013,1.983,0.927,good
1783348955433,-0.268,-0.035,-0.234,0.88,0.013,1.984,0.927,good
1783348955511,-0.268,-0.035,-0.234,0.88,0.013,1.986,0.927,good
1783348955589,-0.268,-0.035,-0.234,0.879,0.015,1.985,0.926,good
1783348955667,-0.268,-0.035,-0.234,0.879,0.016,1.986,0.925,good
1783348955745,-0.268,-0.035,-0.234,0.879,0.016,1.987,0.926,good
1783348955807,-0.268,-0.035,-0.234,0.877,0.016,1.986,0.924,good
1783348955869,-0.268,-0.035,-0.234,0.876,0.016,1.986,0.924,good
1783348955947,-0.268,-0.035,-0.234,0.876,0.016,1.986,0.923,good
1783348956024,-0.268,-0.035,-0.234,0.875,0.018,1.985,0.923,good
1783348956087,-0.268,-0.035,-0.234,0.875,0.019,1.985,0.922,good
1783348956165,-0.268,-0.035,-0.234,0.873,0.019,1.982,0.922,good
1783348956243,-0.268,-0.035,-0.234,0.873,0.018,1.982,0.922,good
1783348956305,-0.268,-0.035,-0.234,0.873,0.018,1.982,0.922,good
1783348956382,-0.268,-0.035,-0.234,0.873,0.018,1.981,0.922,good
1783348956461,-0.268,-0.035,-0.234,0.873,0.018,1.981,0.922,good
1783348956522,-0.268,-0.035,-0.234,0.873,0.018,1.978,0.922,good
1783348956601,-0.268,-0.035,-0.234,0.873,0.019,1.978,0.922,good
1783348956679,-0.268,-0.035,-0.234,0.873,0.019,1.978,0.922,good
1783348956741,-0.268,-0.035,-0.234,0.873,0.019,1.975,0.921,good
1783348956819,-0.268,-0.035,-0.234,0.872,0.018,1.974,0.921,good
