timestamp,delta_c,delta_th,delta_l,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
1783348971740,-0.268,-0.035,-0.234,0.304,0.027,1.724,0.59,slouch
1783348971803,-0.268,-0.035,-0.234,0.309,0.02,1.727,0.592,slouch
1783348971881,-0.268,-0.035,-0.234,0.311,0.023,1.729,0.592,slouch
1783348971958,-0.268,-0.035,-0.234,0.312,0.023,1.729,0.593,slouch
1783348972035,-0.268,-0.035,-0.234,0.313,0.023,1.73,0.594,slouch
1783348972115,-0.268,-0.035,-0.234,0.313,0.022,1.728,0.594,slouch
1783348972192,-0.268,-0.035,-0.234,0.313,0.022,1.741,0.594,slouch
1783348972255,-0.268,-0.035,-0.234,0.315,0.02,1.751,0.596,slouch
1783348972333,-0.268,-0.035,-0.234,0.316,0.018,1.754,0.597,slouch
1783348972411,-0.268,-0.035,-0.234,0.316,0.017,1.757,0.597,slouch
1783348972473,-0.268,-0.035,-0.234,0.313,0.017,1.76,0.594,slouch
1783348972551,-0.268,-0.035,-0.234,0.314,0.014,1.761,0.594,slouch
1783348972629,-0.268,-0.035,-0.234,0.315,0.012,1.762,0.594,slouch
1783348972691,-0.268,-0.035,-0.234,0.317,0.009,1.764,0.594,slouch
1783348972769,-0.268,-0.035,-0.234,0.32,0.011,1.761,0.594,slouch
1783348972847,-0.268,-0.035,-0.234,0.322,0.011,1.759,0.595,slouch
1783348972908,-0.268,-0.035,-0.234,0.322,0.011,1.759,0.595,slouch
1783348972984,-0.268,-0.035,-0.234,0.321,0.009,1.762,0.595,slouch
1783348973077,-0.268,-0.035,-0.234,0.321,0.006,1.767,0.596,slouch
1783348973152,-0.268,-0.035,-0.234,0.322,0.004,1.764,0.597,slouch
1783348973228,-0.268,-0.035,-0.234,0.323,0.002,1.763,0.598,slouch
1783348973307,-0.268,-0.035,-0.234,0.324,0.0,1.772,0.6,slouch
1783348973384,-0.268,-0.035,-0.234,0.325,0.0,1.772,0.599,slouch
1783348973461,-0.268,-0.035,-0.234,0.326,0.001,1.775,0.601,slouch
1783348973540,-0.268,-0.035,-0.234,0.326,0.001,1.776,0.603,slouch
1783348973617,-0.268,-0.035,-0.234,0.326,0.001,1.776,0.603,slouch
1783348973692,-0.268,-0.035,-0.234,0.325,0.0,1.763,0.601,slouch
1783348973770,-0.268,-0.035,-0.234,0.325,0.001,1.765,0.601,slouch
1783348973833,-0.268,-0.035,-0.234,0.325,0.003,1.766,0.602,slouch
1783348973909,-0.268,-0.035,-0.234,0.327,0.002,1.766,0.602,slouch
1783348973987,-0.268,-0.035,-0.234,0.329,0.002,1.767,0.603,slouch
1783348974050,-0.268,-0.035,-0.234,0.328,0.002,1.768,0.602,slouch
1783348974128,-0.268,-0.035,-0.234,0.329,0.002,1.769,0.603,slouch
1783348974206,-0.268,-0.035,-0.234,0.331,0.002,1.771,0.604,slouch
1783348974269,-0.268,-0.035,-0.234,0.331,0.002,1.772,0.604,slouch
1783348974347,-0.268,-0.035,-0.234,0.331,0.002,1.773,0.604,slouch
1783348974424,-0.268,-0.035,-0.234,0.33,0.002,1.773,0.604,slouch
1783348974487,-0.268,-0.035,-0.234,0.329,0.001,1.774,0.604,slouch
1783348974567,-0.268,-0.035,-0.234,0.326,0.005,1.773,0.603,slouch
1783348974644,-0.268,-0.035,-0.234,0.324,0.009,1.774,0.602,slouch
1783348974707,-0.268,-0.035,-0.234,0.322,0.012,1.777,0.601,slouch
1783348974785,-0.268,-0.035,-0.234,0.323,0.015,1.812,0.603,slouch
1783348974861,-0.268,-0.035,-0.234,0.323,0.013,1.819,0.604,slouch
1783348974924,-0.268,-0.035,-0.234,0.321,0.013,1.819,0.603,slouch
1783348975001,-0.268,-0.035,-0.234,0.321,0.013,1.82,0.603,slouch
1783348975079,-0.268,-0.035,-0.234,0.321,0.015,1.821,0.603,slouch
1783348975141,-0.268,-0.035,-0.234,0.317,0.016,1.822,0.601,slouch
1783348975219,-0.268,-0.035,-0.234,0.315,0.017,1.822,0.6,slouch
1783348975298,-0.268,-0.035,-0.234,0.315,0.017,1.81,0.6,slouch
1783348975390,-0.268,-0.035,-0.234,0.316,0.016,1.807,0.601,slouch
1783348975453,-0.268,-0.035,-0.234,0.316,0.016,1.805,0.601,slouch
1783348975531,-0.268,-0.035,-0.234,0.316,0.015,1.797,0.601,slouch
1783348975625,-0.268,-0.035,-0.234,0.317,0.015,1.797,0.601,slouch
1783348975716,-0.268,-0.035,-0.234,0.318,0.015,1.798,0.601,slouch
1783348975795,-0.268,-0.035,-0.234,0.321,0.016,1.79,0.601,slouch
1783348975873,-0.268,-0.035,-0.234,0.321,0.016,1.79,0.601,slouch
1783348975936,-0.268,-0.035,-0.234,0.322,0.018,1.793,0.6,slouch
1783348975999,-0.268,-0.035,-0.234,0.322,0.019,1.795,0.599,slouch
1783348976077,-0.268,-0.035,-0.234,0.32,0.019,1.789,0.598,slouch
1783348976140,-0.268,-0.035,-0.234,0.319,0.019,1.789,0.596,slouch
1783348976201,-0.268,-0.035,-0.234,0.317,0.019,1.788,0.595,slouch
1783348976278,-0.268,-0.035,-0.234,0.317,0.02,1.789,0.595,slouch
1783348976341,-0.268,-0.035,-0.234,0.318,0.021,1.793,0.595,slouch
1783348976404,-0.268,-0.035,-0.234,0.318,0.022,1.796,0.595,slouch
1783348976482,-0.268,-0.035,-0.234,0.319,0.022,1.798,0.593,slouch
1783348976534,-0.268,-0.035,-0.234,0.318,0.023,1.797,0.592,slouch
1783348976607,-0.268,-0.035,-0.234,0.317,0.023,1.796,0.591,slouch
1783348976684,-0.268,-0.035,-0.234,0.316,0.022,1.795,0.591,slouch
1783348976747,-0.268,-0.035,-0.234,0.314,0.024,1.794,0.59,slouch
1783348976809,-0.268,-0.035,-0.234,0.313,0.024,1.793,0.589,slouch
1783348976887,-0.268,-0.035,-0.234,0.312,0.022,1.793,0.589,slouch
1783348976950,-0.268,-0.035,-0.234,0.312,0.023,1.793,0.589,slouch
1783348977011,-0.268,-0.035,-0.234,0.312,0.024,1.793,0.589,slouch
1783348977073,-0.268,-0.035,-0.234,0.312,0.024,1.794,0.589,slouch
1783348977150,-0.268,-0.035,-0.234,0.31,0.024,1.793,0.587,slouch
1783348977227,-0.268,-0.035,-0.234,0.309,0.024,1.793,0.586,slouch
1783348977303,-0.268,-0.035,-0.234,0.307,0.022,1.802,0.584,slouch
1783348977383,-0.268,-0.035,-0.234,0.306,0.023,1.801,0.583,slouch
1783348977459,-0.268,-0.035,-0.234,0.304,0.022,1.8,0.581,slouch
1783348977538,-0.268,-0.035,-0.234,0.303,0.022,1.8,0.58,slouch
1783348977602,-0.268,-0.035,-0.234,0.302,0.022,1.8,0.579,slouch
1783348977679,-0.268,-0.035,-0.234,0.3,0.022,1.792,0.578,slouch
1783348977758,-0.268,-0.035,-0.234,0.299,0.023,1.793,0.578,slouch
1783348977820,-0.268,-0.035,-0.234,0.298,0.024,1.795,0.578,slouch
1783348977899,-0.268,-0.035,-0.234,0.299,0.024,1.787,0.578,slouch
1783348977975,-0.268,-0.035,-0.234,0.3,0.025,1.782,0.579,slouch
1783348978037,-0.268,-0.035,-0.234,0.302,0.029,1.778,0.581,slouch
1783348978115,-0.268,-0.035,-0.234,0.302,0.029,1.778,0.581,slouch
1783348978192,-0.268,-0.035,-0.234,0.301,0.031,1.777,0.58,slouch
1783348978254,-0.268,-0.035,-0.234,0.301,0.03,1.784,0.579,slouch
1783348978331,-0.268,-0.035,-0.234,0.3,0.03,1.79,0.578,slouch
1783348978407,-0.268,-0.035,-0.234,0.296,0.029,1.786,0.575,slouch
1783348978469,-0.268,-0.035,-0.234,0.293,0.028,1.783,0.573,slouch
1783348978548,-0.268,-0.035,-0.234,0.29,0.025,1.78,0.571,slouch
1783348978641,-0.268,-0.035,-0.234,0.289,0.023,1.78,0.571,slouch
1783348978720,-0.268,-0.035,-0.234,0.288,0.022,1.782,0.571,slouch
1783348978812,-0.268,-0.035,-0.234,0.284,0.024,1.787,0.567,slouch
